,Vehicle ID,Trip ID,Route ID,Direction,Schedule Relationship,Current Stop Sequence,Current Stop ID,Timestamp,Location
7682,E397,20201-1-33-170-1232,147,1.0,0.0,12.0,0334-03,2025-04-09 23:55:10,35.693267822265625 139.70191955566406
7683,D361,20201-2-33-170-1241,147,0.0,0.0,5.0,0227-01,2025-04-09 23:55:51,35.69718933105469 139.7071990966797
7684,G817,12001-1-13-170-1240,135,1.0,0.0,6.0,0996-01,2025-04-09 23:54:51,35.70088577270508 139.70994567871094
7685,L309,12001-2-13-170-1253,135,0.0,0.0,2.0,0379-04,2025-04-09 23:55:54,35.69956970214844 139.71917724609375
7686,G815,12001-2-13-170-1233,135,0.0,0.0,11.0,0334-03,2025-04-09 23:55:10,35.693267822265625 139.70191955566406
7687,X296,12301-1-13-170-1256,138,1.0,0.0,1.0,0702-01,2025-04-09 23:56:02,35.69225311279297 139.69859313964844
7688,H867,12302-1-13-170-1245,138,1.0,0.0,6.0,0456-02,2025-04-09 23:54:39,35.697784423828125 139.7098846435547
7689,Z546,12302-2-13-170-1249,138,0.0,0.0,5.0,0456-01,2025-04-09 23:54:58,35.69758224487305 139.7098388671875
7690,G783,24101-1-21-170-1250,148,1.0,0.0,3.0,1122-02,2025-04-09 23:54:50,35.69539260864258 139.6893310546875
7691,F567,24101-1-21-170-1223,148,1.0,0.0,21.0,1032-02,2025-04-09 23:55:56,35.72969055175781 139.65658569335938
7692,K232,24101-1-21-170-1156,148,1.0,0.0,39.0,1077-02,2025-04-09 23:56:05,35.76656723022461 139.72280883789062
7693,L317,24101-2-21-170-1234,148,0.0,0.0,16.0,1373-02,2025-04-09 23:54:49,35.75983810424805 139.69996643066406
7694,C216,24101-2-21-170-1206,148,0.0,0.0,34.0,0479-01,2025-04-09 23:54:55,35.70045471191406 139.6549072265625
7695,W457,24006-1-21-170-1250,158,1.0,0.0,5.0,1421-01,2025-04-09 23:54:02,35.697509765625 139.6641082763672
7696,D925,24302-1-21-170-1250,158,1.0,0.0,2.0,1438-02,2025-04-09 23:53:05,35.66512680053711 139.66061401367188
7697,T262,24302-1-21-170-1223,158,1.0,0.0,22.0,0964-02,2025-04-09 23:53:57,35.69394302368164 139.69454956054688
7698,B724,24302-2-21-170-1241,158,0.0,0.0,10.0,1091-02,2025-04-09 23:56:03,35.69732666015625 139.66322326660156
7699,B715,24001-1-06-170-1234,169,1.0,0.0,12.0,1130-04,2025-04-09 23:56:08,35.6589469909668 139.72352600097656
7700,L308,24001-1-06-170-1213,169,1.0,0.0,22.0,1595-03,2025-04-09 23:56:08,35.68767547607422 139.71925354003906
7701,F566,24001-2-21-170-1247,169,0.0,0.0,4.0,0713-10,2025-04-09 23:55:10,35.690250396728516 139.70639038085938
7702,T245,24001-2-21-170-1229,169,0.0,0.0,13.0,0010-01,2025-04-09 23:55:54,35.67502212524414 139.7222900390625
7703,F568,24001-2-21-170-1207,169,0.0,0.0,25.0,0444-05,2025-04-09 23:55:07,35.64455795288086 139.7361297607422
7704,L332,44201-1-37-170-1254,122,1.0,0.0,2.0,1516-01,2025-04-09 23:55:18,35.737483978271484 139.66888427734375
7705,K255,44201-1-37-170-1244,122,1.0,0.0,7.0,1487-01,2025-04-09 23:53:32,35.724857330322266 139.68617248535156
7706,E514,44201-1-37-170-1234,122,1.0,0.0,12.0,0647-02,2025-04-09 23:53:58,35.72258758544922 139.70217895507812
7707,F584,44201-1-37-170-1214,122,1.0,0.0,25.0,0140-02,2025-04-09 23:55:55,35.70376968383789 139.7267608642578
7708,G745,44201-1-37-170-1204,122,1.0,0.0,30.0,0028-01,2025-04-09 23:54:41,35.692081451416016 139.7209014892578
7709,K253,44201-2-37-170-1237,122,0.0,0.0,12.0,0140-01,2025-04-09 23:55:55,35.703670501708984 139.72659301757812
7710,F582,44201-2-37-170-1226,122,0.0,0.0,16.0,0176-02,2025-04-09 23:55:10,35.711334228515625 139.7311553955078
7711,L330,44201-2-37-170-1216,122,0.0,0.0,21.0,0398-02,2025-04-09 23:55:08,35.71820831298828 139.71481323242188
7712,E512,44201-2-37-170-1206,122,0.0,0.0,30.0,1488-01,2025-04-09 23:55:03,35.727012634277344 139.68141174316406
7713,K254,44201-2-37-170-1157,122,0.0,0.0,33.0,0181-05,2025-04-09 23:54:43,35.73358154296875 139.67115783691406
7714,F578,44210-1-37-170-1218,122,1.0,0.0,23.0,0176-01,2025-04-09 23:56:01,35.71147155761719 139.7313690185547
7715,F583,44210-2-37-170-1248,122,0.0,0.0,3.0,0715-01,2025-04-09 23:52:33,35.69282150268555 139.70492553710938
7716,L320,20201-1-33-170-1253,147,1.0,0.0,1.0,1618-01,2025-04-09 23:53:38,35.711158752441406 139.72085571289062
7717,E397,20201-1-33-170-1232,147,1.0,0.0,12.0,0334-03,2025-04-09 23:55:10,35.693267822265625 139.70191955566406
7718,D361,20201-2-33-170-1241,147,0.0,0.0,5.0,0227-01,2025-04-09 23:55:51,35.69718933105469 139.7071990966797
7719,G817,12001-1-13-170-1240,135,1.0,0.0,6.0,0996-01,2025-04-09 23:54:51,35.70088577270508 139.70994567871094
7720,L309,12001-2-13-170-1253,135,0.0,0.0,2.0,0379-04,2025-04-09 23:55:54,35.69956970214844 139.71917724609375
7721,G815,12001-2-13-170-1233,135,0.0,0.0,11.0,0334-03,2025-04-09 23:55:10,35.693267822265625 139.70191955566406
7722,X296,12301-1-13-170-1256,138,1.0,0.0,1.0,0702-01,2025-04-09 23:56:02,35.69225311279297 139.69859313964844
7723,H867,12302-1-13-170-1245,138,1.0,0.0,6.0,0456-02,2025-04-09 23:54:39,35.697784423828125 139.7098846435547
7724,Z546,12302-2-13-170-1249,138,0.0,0.0,5.0,0456-01,2025-04-09 23:54:58,35.69758224487305 139.7098388671875
7725,G783,24101-1-21-170-1250,148,1.0,0.0,3.0,1122-02,2025-04-09 23:54:50,35.69539260864258 139.6893310546875
7726,F567,24101-1-21-170-1223,148,1.0,0.0,21.0,1032-02,2025-04-09 23:55:56,35.72969055175781 139.65658569335938
7727,K232,24101-1-21-170-1156,148,1.0,0.0,39.0,1077-02,2025-04-09 23:56:05,35.76656723022461 139.72280883789062
7728,L317,24101-2-21-170-1234,148,0.0,0.0,16.0,1373-02,2025-04-09 23:54:49,35.75983810424805 139.69996643066406
7729,C216,24101-2-21-170-1206,148,0.0,0.0,34.0,0479-01,2025-04-09 23:54:55,35.70045471191406 139.6549072265625
7730,W457,24006-1-21-170-1250,158,1.0,0.0,5.0,1421-01,2025-04-09 23:54:02,35.697509765625 139.6641082763672
7731,D925,24302-1-21-170-1250,158,1.0,0.0,2.0,1438-02,2025-04-09 23:53:05,35.66512680053711 139.66061401367188
7732,T262,24302-1-21-170-1223,158,1.0,0.0,22.0,0964-02,2025-04-09 23:53:57,35.69394302368164 139.69454956054688
7733,B724,24302-2-21-170-1241,158,0.0,0.0,10.0,1091-02,2025-04-09 23:56:03,35.69732666015625 139.66322326660156
7734,B715,24001-1-06-170-1234,169,1.0,0.0,12.0,1130-04,2025-04-09 23:56:08,35.6589469909668 139.72352600097656
7735,L308,24001-1-06-170-1213,169,1.0,0.0,22.0,1595-03,2025-04-09 23:56:08,35.68767547607422 139.71925354003906
7736,F566,24001-2-21-170-1247,169,0.0,0.0,4.0,0713-10,2025-04-09 23:55:10,35.690250396728516 139.70639038085938
7737,T245,24001-2-21-170-1229,169,0.0,0.0,13.0,0010-01,2025-04-09 23:55:54,35.67502212524414 139.7222900390625
7738,F568,24001-2-21-170-1207,169,0.0,0.0,25.0,0444-05,2025-04-09 23:55:07,35.64455795288086 139.7361297607422
7739,L332,44201-1-37-170-1254,122,1.0,0.0,2.0,1516-01,2025-04-09 23:55:18,35.737483978271484 139.66888427734375
7740,K255,44201-1-37-170-1244,122,1.0,0.0,7.0,1487-01,2025-04-09 23:53:32,35.724857330322266 139.68617248535156
7741,E514,44201-1-37-170-1234,122,1.0,0.0,13.0,1529-05,2025-04-09 23:56:23,35.7219352722168 139.70632934570312
7742,F584,44201-1-37-170-1214,122,1.0,0.0,25.0,0140-02,2025-04-09 23:55:55,35.70376968383789 139.7267608642578
7743,G745,44201-1-37-170-1204,122,1.0,0.0,31.0,0103-02,2025-04-09 23:56:22,35.69108963012695 139.7171630859375
7744,K253,44201-2-37-170-1237,122,0.0,0.0,12.0,0140-01,2025-04-09 23:55:55,35.703670501708984 139.72659301757812
7745,F582,44201-2-37-170-1226,122,0.0,0.0,16.0,0176-02,2025-04-09 23:55:10,35.711334228515625 139.7311553955078
7746,L330,44201-2-37-170-1216,122,0.0,0.0,21.0,0398-02,2025-04-09 23:55:08,35.71820831298828 139.71481323242188
7747,E512,44201-2-37-170-1206,122,0.0,0.0,31.0,0179-01,2025-04-09 23:56:15,35.72914505004883 139.67799377441406
7748,K254,44201-2-37-170-1157,122,0.0,0.0,33.0,0181-05,2025-04-09 23:54:43,35.73358154296875 139.67115783691406
7749,F578,44210-1-37-170-1218,122,1.0,0.0,23.0,0176-01,2025-04-09 23:56:01,35.71147155761719 139.7313690185547
7750,F583,44210-2-37-170-1248,122,0.0,0.0,4.0,0490-02,2025-04-09 23:56:36,35.6915283203125 139.71109008789062
7751,L320,20201-1-33-170-1253,147,1.0,0.0,2.0,2482-14,2025-04-09 23:56:15,35.71173858642578 139.7172393798828
7752,E397,20201-1-33-170-1232,147,1.0,0.0,12.0,0334-03,2025-04-09 23:55:10,35.693267822265625 139.70191955566406
7753,D361,20201-2-33-170-1241,147,0.0,0.0,5.0,0227-01,2025-04-09 23:55:51,35.69718933105469 139.7071990966797
7754,G817,12001-1-13-170-1240,135,1.0,0.0,7.0,2578-01,2025-04-09 23:56:15,35.70146179199219 139.712646484375
7755,L309,12001-2-13-170-1253,135,0.0,0.0,2.0,0379-04,2025-04-09 23:55:54,35.69956970214844 139.71917724609375
7756,G815,12001-2-13-170-1233,135,0.0,0.0,11.0,0334-03,2025-04-09 23:55:10,35.693267822265625 139.70191955566406
7757,X296,12301-1-13-170-1256,138,1.0,0.0,1.0,0702-01,2025-04-09 23:56:32,35.69225311279297 139.69859313964844
7758,H867,12302-1-13-170-1245,138,1.0,0.0,7.0,1189-01,2025-04-09 23:56:34,35.697818756103516 139.71282958984375
7759,Z546,12302-2-13-170-1249,138,0.0,0.0,5.0,0456-01,2025-04-09 23:54:58,35.69758224487305 139.7098388671875
7760,G783,24101-1-21-170-1250,148,1.0,0.0,3.0,1122-02,2025-04-09 23:54:50,35.69539260864258 139.6893310546875
7761,F567,24101-1-21-170-1223,148,1.0,0.0,21.0,1032-02,2025-04-09 23:55:56,35.72969055175781 139.65658569335938
7762,K232,24101-1-21-170-1156,148,1.0,0.0,39.0,1077-02,2025-04-09 23:56:05,35.76656723022461 139.72280883789062
7763,L317,24101-2-21-170-1234,148,0.0,0.0,16.0,1373-02,2025-04-09 23:54:49,35.75983810424805 139.69996643066406
7764,C216,24101-2-21-170-1206,148,0.0,0.0,34.0,0479-01,2025-04-09 23:54:55,35.70045471191406 139.6549072265625
7765,W457,24006-1-21-170-1250,158,1.0,0.0,6.0,0734-01,2025-04-09 23:56:08,35.697540283203125 139.66845703125
7766,D925,24302-1-21-170-1250,158,1.0,0.0,2.0,1438-02,2025-04-09 23:53:05,35.66512680053711 139.66061401367188
7767,T262,24302-1-21-170-1223,158,1.0,0.0,22.0,0964-02,2025-04-09 23:53:57,35.69394302368164 139.69454956054688
7768,B724,24302-2-21-170-1241,158,0.0,0.0,11.0,0480-02,2025-04-09 23:56:30,35.69757843017578 139.6602020263672
7769,B715,24001-1-06-170-1234,169,1.0,0.0,12.0,1130-04,2025-04-09 23:56:08,35.6589469909668 139.72352600097656
7770,L308,24001-1-06-170-1213,169,1.0,0.0,22.0,1595-03,2025-04-09 23:56:08,35.68767547607422 139.71925354003906
7771,F566,24001-2-21-170-1247,169,0.0,0.0,4.0,0713-10,2025-04-09 23:55:10,35.690250396728516 139.70639038085938
7772,T245,24001-2-21-170-1229,169,0.0,0.0,13.0,0010-01,2025-04-09 23:55:54,35.67502212524414 139.7222900390625
7773,F568,24001-2-21-170-1207,169,0.0,0.0,26.0,0866-04,2025-04-09 23:56:31,35.64131164550781 139.73768615722656
7774,L332,44201-1-37-170-1254,122,1.0,0.0,2.0,1516-01,2025-04-09 23:55:18,35.737483978271484 139.66888427734375
7775,K255,44201-1-37-170-1244,122,1.0,0.0,7.0,1487-01,2025-04-09 23:53:32,35.724857330322266 139.68617248535156
7776,E514,44201-1-37-170-1234,122,1.0,0.0,13.0,1529-05,2025-04-09 23:56:23,35.7219352722168 139.70632934570312
7777,F584,44201-1-37-170-1214,122,1.0,0.0,25.0,0140-02,2025-04-09 23:55:55,35.70376968383789 139.7267608642578
7778,G745,44201-1-37-170-1204,122,1.0,0.0,31.0,0103-02,2025-04-09 23:56:22,35.69108963012695 139.7171630859375
7779,K253,44201-2-37-170-1237,122,0.0,0.0,12.0,0140-01,2025-04-09 23:55:55,35.703670501708984 139.72659301757812
7780,F582,44201-2-37-170-1226,122,0.0,0.0,16.0,0176-02,2025-04-09 23:55:10,35.711334228515625 139.7311553955078
7781,L330,44201-2-37-170-1216,122,0.0,0.0,21.0,0398-02,2025-04-09 23:55:08,35.71820831298828 139.71481323242188
7782,E512,44201-2-37-170-1206,122,0.0,0.0,31.0,0179-01,2025-04-09 23:56:15,35.72914505004883 139.67799377441406
7783,K254,44201-2-37-170-1157,122,0.0,0.0,33.0,0181-05,2025-04-09 23:54:43,35.73358154296875 139.67115783691406
7784,F578,44210-1-37-170-1218,122,1.0,0.0,23.0,0176-01,2025-04-09 23:56:01,35.71147155761719 139.7313690185547
7785,F583,44210-2-37-170-1248,122,0.0,0.0,4.0,0490-02,2025-04-09 23:56:36,35.6915283203125 139.71109008789062
7786,L320,20201-1-33-170-1253,147,1.0,0.0,2.0,2482-14,2025-04-09 23:56:15,35.71173858642578 139.7172393798828
7787,E397,20201-1-33-170-1232,147,1.0,0.0,12.0,0334-03,2025-04-09 23:55:10,35.693267822265625 139.70191955566406
7788,D361,20201-2-33-170-1241,147,0.0,0.0,5.0,0227-01,2025-04-09 23:55:51,35.69718933105469 139.7071990966797
7789,G817,12001-1-13-170-1240,135,1.0,0.0,7.0,2578-01,2025-04-09 23:56:15,35.70146179199219 139.712646484375
7790,L309,12001-2-13-170-1253,135,0.0,0.0,2.0,0379-04,2025-04-09 23:55:54,35.69956970214844 139.71917724609375
7791,G815,12001-2-13-170-1233,135,0.0,0.0,11.0,0334-03,2025-04-09 23:55:10,35.693267822265625 139.70191955566406
7792,X296,12301-1-13-170-1256,138,1.0,0.0,1.0,0702-01,2025-04-09 23:56:32,35.69225311279297 139.69859313964844
7793,H867,12302-1-13-170-1245,138,1.0,0.0,7.0,1189-01,2025-04-09 23:56:34,35.697818756103516 139.71282958984375
7794,Z546,12302-2-13-170-1249,138,0.0,0.0,5.0,0456-01,2025-04-09 23:54:58,35.69758224487305 139.7098388671875
7795,G783,24101-1-21-170-1250,148,1.0,0.0,3.0,1122-02,2025-04-09 23:54:50,35.69539260864258 139.6893310546875
7796,F567,24101-1-21-170-1223,148,1.0,0.0,21.0,1032-02,2025-04-09 23:55:56,35.72969055175781 139.65658569335938
7797,K232,24101-1-21-170-1156,148,1.0,0.0,39.0,1077-02,2025-04-09 23:56:05,35.76656723022461 139.72280883789062
7798,L317,24101-2-21-170-1234,148,0.0,0.0,16.0,1373-02,2025-04-09 23:54:49,35.75983810424805 139.69996643066406
7799,C216,24101-2-21-170-1206,148,0.0,0.0,34.0,0479-01,2025-04-09 23:54:55,35.70045471191406 139.6549072265625
7800,W457,24006-1-21-170-1250,158,1.0,0.0,6.0,0734-01,2025-04-09 23:56:08,35.697540283203125 139.66845703125
7801,D925,24302-1-21-170-1250,158,1.0,0.0,2.0,1438-02,2025-04-09 23:53:05,35.66512680053711 139.66061401367188
7802,T262,24302-1-21-170-1223,158,1.0,0.0,22.0,0964-02,2025-04-09 23:53:57,35.69394302368164 139.69454956054688
7803,B724,24302-2-21-170-1241,158,0.0,0.0,11.0,0480-02,2025-04-09 23:56:30,35.69757843017578 139.6602020263672
7804,B715,24001-1-06-170-1234,169,1.0,0.0,12.0,1130-04,2025-04-09 23:56:08,35.6589469909668 139.72352600097656
7805,L308,24001-1-06-170-1213,169,1.0,0.0,22.0,1595-03,2025-04-09 23:56:08,35.68767547607422 139.71925354003906
7806,F566,24001-2-21-170-1247,169,0.0,0.0,4.0,0713-10,2025-04-09 23:55:10,35.690250396728516 139.70639038085938
7807,T245,24001-2-21-170-1229,169,0.0,0.0,13.0,0010-01,2025-04-09 23:55:54,35.67502212524414 139.7222900390625
7808,F568,24001-2-21-170-1207,169,0.0,0.0,26.0,0866-04,2025-04-09 23:56:31,35.64131164550781 139.73768615722656
7809,L332,44201-1-37-170-1254,122,1.0,0.0,2.0,1516-01,2025-04-09 23:55:18,35.737483978271484 139.66888427734375
7810,K255,44201-1-37-170-1244,122,1.0,0.0,7.0,1487-01,2025-04-09 23:53:32,35.724857330322266 139.68617248535156
7811,E514,44201-1-37-170-1234,122,1.0,0.0,13.0,1529-05,2025-04-09 23:56:23,35.7219352722168 139.70632934570312
7812,F584,44201-1-37-170-1214,122,1.0,0.0,25.0,0140-02,2025-04-09 23:55:55,35.70376968383789 139.7267608642578
7813,G745,44201-1-37-170-1204,122,1.0,0.0,31.0,0103-02,2025-04-09 23:56:22,35.69108963012695 139.7171630859375
7814,K253,44201-2-37-170-1237,122,0.0,0.0,12.0,0140-01,2025-04-09 23:55:55,35.703670501708984 139.72659301757812
7815,F582,44201-2-37-170-1226,122,0.0,0.0,16.0,0176-02,2025-04-09 23:55:10,35.711334228515625 139.7311553955078
7816,L330,44201-2-37-170-1216,122,0.0,0.0,21.0,0398-02,2025-04-09 23:55:08,35.71820831298828 139.71481323242188
7817,E512,44201-2-37-170-1206,122,0.0,0.0,31.0,0179-01,2025-04-09 23:56:15,35.72914505004883 139.67799377441406
7818,K254,44201-2-37-170-1157,122,0.0,0.0,33.0,0181-05,2025-04-09 23:54:43,35.73358154296875 139.67115783691406
7819,F578,44210-1-37-170-1218,122,1.0,0.0,23.0,0176-01,2025-04-09 23:56:01,35.71147155761719 139.7313690185547
7820,F583,44210-2-37-170-1248,122,0.0,0.0,4.0,0490-02,2025-04-09 23:56:36,35.6915283203125 139.71109008789062
7821,L320,20201-1-33-170-1253,147,1.0,0.0,2.0,2482-14,2025-04-09 23:56:15,35.71173858642578 139.7172393798828
7822,E397,20201-1-33-170-1232,147,1.0,0.0,12.0,0334-03,2025-04-09 23:55:10,35.693267822265625 139.70191955566406
7823,D361,20201-2-33-170-1241,147,0.0,0.0,5.0,0227-01,2025-04-09 23:55:51,35.69718933105469 139.7071990966797
7824,G817,12001-1-13-170-1240,135,1.0,0.0,7.0,2578-01,2025-04-09 23:56:15,35.70146179199219 139.712646484375
7825,L309,12001-2-13-170-1253,135,0.0,0.0,2.0,0379-04,2025-04-09 23:55:54,35.69956970214844 139.71917724609375
7826,G815,12001-2-13-170-1233,135,0.0,0.0,11.0,0334-03,2025-04-09 23:55:10,35.693267822265625 139.70191955566406
7827,X296,12301-1-13-170-1256,138,1.0,0.0,1.0,0702-01,2025-04-09 23:56:32,35.69225311279297 139.69859313964844
7828,H867,12302-1-13-170-1245,138,1.0,0.0,7.0,1189-01,2025-04-09 23:56:34,35.697818756103516 139.71282958984375
7829,Z546,12302-2-13-170-1249,138,0.0,0.0,5.0,0456-01,2025-04-09 23:54:58,35.69758224487305 139.7098388671875
7830,G783,24101-1-21-170-1250,148,1.0,0.0,3.0,1122-02,2025-04-09 23:54:50,35.69539260864258 139.6893310546875
7831,F567,24101-1-21-170-1223,148,1.0,0.0,21.0,1032-02,2025-04-09 23:55:56,35.72969055175781 139.65658569335938
7832,K232,24101-1-21-170-1156,148,1.0,0.0,39.0,1077-02,2025-04-09 23:56:05,35.76656723022461 139.72280883789062
7833,L317,24101-2-21-170-1234,148,0.0,0.0,16.0,1373-02,2025-04-09 23:54:49,35.75983810424805 139.69996643066406
7834,C216,24101-2-21-170-1206,148,0.0,0.0,34.0,0479-01,2025-04-09 23:54:55,35.70045471191406 139.6549072265625
7835,W457,24006-1-21-170-1250,158,1.0,0.0,6.0,0734-01,2025-04-09 23:56:08,35.697540283203125 139.66845703125
7836,D925,24302-1-21-170-1250,158,1.0,0.0,2.0,1438-02,2025-04-09 23:53:05,35.66512680053711 139.66061401367188
7837,T262,24302-1-21-170-1223,158,1.0,0.0,22.0,0964-02,2025-04-09 23:53:57,35.69394302368164 139.69454956054688
7838,B724,24302-2-21-170-1241,158,0.0,0.0,11.0,0480-02,2025-04-09 23:56:30,35.69757843017578 139.6602020263672
7839,B715,24001-1-06-170-1234,169,1.0,0.0,12.0,1130-04,2025-04-09 23:56:08,35.6589469909668 139.72352600097656
7840,L308,24001-1-06-170-1213,169,1.0,0.0,22.0,1595-03,2025-04-09 23:56:08,35.68767547607422 139.71925354003906
7841,F566,24001-2-21-170-1247,169,0.0,0.0,4.0,0713-10,2025-04-09 23:55:10,35.690250396728516 139.70639038085938
7842,T245,24001-2-21-170-1229,169,0.0,0.0,13.0,0010-01,2025-04-09 23:55:54,35.67502212524414 139.7222900390625
7843,F568,24001-2-21-170-1207,169,0.0,0.0,26.0,0866-04,2025-04-09 23:56:31,35.64131164550781 139.73768615722656
7844,Z531,12101-3-13-170-1256,10,0.0,0.0,1.0,0702-07,2025-04-09 23:56:46,35.69093322753906 139.69850158691406
7845,L332,44201-1-37-170-1254,122,1.0,0.0,3.0,0162-02,2025-04-09 23:56:47,35.73594665527344 139.6732177734375
7846,K255,44201-1-37-170-1244,122,1.0,0.0,8.0,1486-02,2025-04-09 23:57:06,35.72273635864258 139.6904296875
7847,E514,44201-1-37-170-1234,122,1.0,0.0,13.0,1529-05,2025-04-09 23:56:23,35.7219352722168 139.70632934570312
7848,F584,44201-1-37-170-1214,122,1.0,0.0,26.0,0139-02,2025-04-09 23:56:41,35.70233917236328 139.7267303466797
7849,G745,44201-1-37-170-1204,122,1.0,0.0,31.0,0103-02,2025-04-09 23:56:22,35.69108963012695 139.7171630859375
7850,K253,44201-2-37-170-1237,122,0.0,0.0,13.0,2549-02,2025-04-09 23:57:01,35.706260681152344 139.7269744873047
7851,F582,44201-2-37-170-1226,122,0.0,0.0,16.0,0176-02,2025-04-09 23:55:10,35.711334228515625 139.7311553955078
7852,L330,44201-2-37-170-1216,122,0.0,0.0,21.0,0398-02,2025-04-09 23:55:08,35.71820831298828 139.71481323242188
7853,E512,44201-2-37-170-1206,122,0.0,0.0,31.0,0179-01,2025-04-09 23:56:15,35.72914505004883 139.67799377441406
7854,K254,44201-2-37-170-1157,122,0.0,0.0,33.0,0181-05,2025-04-09 23:54:43,35.73358154296875 139.67115783691406
7855,F578,44210-1-37-170-1218,122,1.0,0.0,23.0,0176-01,2025-04-09 23:56:01,35.71147155761719 139.7313690185547
7856,F583,44210-2-37-170-1248,122,0.0,0.0,4.0,0490-02,2025-04-09 23:56:36,35.6915283203125 139.71109008789062
7857,L320,20201-1-33-170-1253,147,1.0,0.0,2.0,2482-14,2025-04-09 23:56:15,35.71173858642578 139.7172393798828
7858,E397,20201-1-33-170-1232,147,1.0,0.0,12.0,0334-03,2025-04-09 23:55:10,35.693267822265625 139.70191955566406
7859,D361,20201-2-33-170-1241,147,0.0,0.0,5.0,0227-01,2025-04-09 23:55:51,35.69718933105469 139.7071990966797
7860,G817,12001-1-13-170-1240,135,1.0,0.0,7.0,2578-01,2025-04-09 23:56:15,35.70146179199219 139.712646484375
7861,L309,12001-2-13-170-1253,135,0.0,0.0,3.0,1617-01,2025-04-09 23:56:40,35.699989318847656 139.72039794921875
7862,G815,12001-2-13-170-1233,135,0.0,0.0,11.0,0334-03,2025-04-09 23:55:10,35.693267822265625 139.70191955566406
7863,X296,12301-1-13-170-1256,138,1.0,0.0,1.0,0702-01,2025-04-09 23:56:32,35.69225311279297 139.69859313964844
7864,H867,12302-1-13-170-1245,138,1.0,0.0,7.0,1189-01,2025-04-09 23:56:34,35.697818756103516 139.71282958984375
7865,Z546,12302-2-13-170-1249,138,0.0,0.0,5.0,0456-01,2025-04-09 23:54:58,35.69758224487305 139.7098388671875
7866,G783,24101-1-21-170-1250,148,1.0,0.0,3.0,1122-02,2025-04-09 23:54:50,35.69539260864258 139.6893310546875
7867,F567,24101-1-21-170-1223,148,1.0,0.0,21.0,1032-02,2025-04-09 23:55:56,35.72969055175781 139.65658569335938
7868,K232,24101-1-21-170-1156,148,1.0,0.0,40.0,1292-02,2025-04-09 23:57:07,35.76803970336914 139.72860717773438
7869,L317,24101-2-21-170-1234,148,0.0,0.0,17.0,1062-01,2025-04-09 23:57:04,35.758331298828125 139.69427490234375
7870,C216,24101-2-21-170-1206,148,0.0,0.0,34.0,0479-01,2025-04-09 23:54:55,35.70045471191406 139.6549072265625
7871,W457,24006-1-21-170-1250,158,1.0,0.0,7.0,1112-01,2025-04-09 23:57:01,35.69763946533203 139.67181396484375
7872,D925,24302-1-21-170-1250,158,1.0,0.0,2.0,1438-02,2025-04-09 23:53:05,35.66512680053711 139.66061401367188
7873,B724,24302-2-21-170-1241,158,0.0,0.0,11.0,0480-02,2025-04-09 23:56:30,35.69757843017578 139.6602020263672
7874,C204,24001-1-06-170-1256,169,1.0,0.0,1.0,0606-07,2025-04-09 23:57:08,35.6298942565918 139.73724365234375
7875,B715,24001-1-06-170-1234,169,1.0,0.0,12.0,1130-04,2025-04-09 23:56:08,35.6589469909668 139.72352600097656
